clip	duration[ms]
common_voice_mt_21369761.mp3	6096
common_voice_mt_21572194.mp3	2784
common_voice_mt_21448827.mp3	3264
common_voice_mt_21608183.mp3	4056
common_voice_mt_34002614.mp3	7344
common_voice_mt_21442384.mp3	5976
common_voice_mt_23802174.mp3	4344
common_voice_mt_27740464.mp3	2916
common_voice_mt_27740658.mp3	4140
common_voice_mt_22255567.mp3	4416
common_voice_mt_22213173.mp3	4176
common_voice_mt_21209085.mp3	4872
common_voice_mt_22728088.mp3	4056
common_voice_mt_21572345.mp3	3024
common_voice_mt_21494661.mp3	6336
common_voice_mt_21189207.mp3	4896
common_voice_mt_22256357.mp3	3384
common_voice_mt_21239706.mp3	5856
common_voice_mt_21348700.mp3	4104
common_voice_mt_21193823.mp3	4944
common_voice_mt_27735784.mp3	4140
common_voice_mt_34236026.mp3	5076
common_voice_mt_21381193.mp3	3912
common_voice_mt_21458583.mp3	4752
common_voice_mt_27737063.mp3	6516
common_voice_mt_21335906.mp3	5064
common_voice_mt_21392088.mp3	4752
common_voice_mt_21413167.mp3	6216
common_voice_mt_21376320.mp3	5016
common_voice_mt_22528987.mp3	7608
common_voice_mt_21274918.mp3	5064
common_voice_mt_22240056.mp3	5664
common_voice_mt_21608187.mp3	7344
common_voice_mt_21341877.mp3	6264
common_voice_mt_22176639.mp3	5016
common_voice_mt_23833722.mp3	4776
common_voice_mt_21278044.mp3	4728
common_voice_mt_24863622.mp3	7380
common_voice_mt_22256457.mp3	4824
common_voice_mt_38585563.mp3	3816
common_voice_mt_21327438.mp3	6696
common_voice_mt_21446428.mp3	3816
common_voice_mt_22272736.mp3	5136
common_voice_mt_25502439.mp3	5400
common_voice_mt_32821761.mp3	7020
common_voice_mt_21370079.mp3	4176
common_voice_mt_21635737.mp3	5904
common_voice_mt_22213067.mp3	5136
common_voice_mt_21173693.mp3	5424
common_voice_mt_21335201.mp3	4704
common_voice_mt_21172037.mp3	4584
common_voice_mt_21819723.mp3	4824
common_voice_mt_21197854.mp3	3384
common_voice_mt_21227857.mp3	4104
common_voice_mt_22367677.mp3	4632
common_voice_mt_21662007.mp3	3744
common_voice_mt_22764373.mp3	5832
common_voice_mt_24640225.mp3	5220
common_voice_mt_24859715.mp3	3816
common_voice_mt_21604418.mp3	3216
common_voice_mt_22256400.mp3	5616
common_voice_mt_36489690.mp3	5868
common_voice_mt_21193077.mp3	5016
common_voice_mt_22764331.mp3	7176
common_voice_mt_22463656.mp3	3072
common_voice_mt_21504136.mp3	4344
common_voice_mt_22256661.mp3	6576
common_voice_mt_21372542.mp3	2544
common_voice_mt_21593051.mp3	7464
common_voice_mt_22204785.mp3	5904
common_voice_mt_22176637.mp3	5856
common_voice_mt_21503531.mp3	5376
common_voice_mt_27739614.mp3	2916
common_voice_mt_22336709.mp3	4152
common_voice_mt_23714559.mp3	3624
common_voice_mt_22256144.mp3	5136
common_voice_mt_22944375.mp3	3912
common_voice_mt_21449120.mp3	4176
common_voice_mt_21401106.mp3	6504
common_voice_mt_21287825.mp3	2544
common_voice_mt_23748492.mp3	8544
common_voice_mt_21728854.mp3	3024
common_voice_mt_22440918.mp3	3672
common_voice_mt_21728898.mp3	5424
common_voice_mt_22259776.mp3	5232
common_voice_mt_21704634.mp3	3384
common_voice_mt_21388918.mp3	5496
common_voice_mt_21394580.mp3	5784
common_voice_mt_21809046.mp3	4536
common_voice_mt_21232499.mp3	4248
common_voice_mt_21636209.mp3	4464
common_voice_mt_22266696.mp3	4464
common_voice_mt_21211071.mp3	5856
common_voice_mt_27735373.mp3	4500
common_voice_mt_21196199.mp3	3744
common_voice_mt_21481334.mp3	6144
common_voice_mt_21503334.mp3	5664
common_voice_mt_21439292.mp3	5304
common_voice_mt_38586144.mp3	4716
common_voice_mt_21624562.mp3	4344
common_voice_mt_21557186.mp3	5280
common_voice_mt_21704714.mp3	5544
common_voice_mt_21178575.mp3	3744
common_voice_mt_22930613.mp3	3216
common_voice_mt_25869740.mp3	3708
common_voice_mt_21301722.mp3	3624
common_voice_mt_21172522.mp3	6144
common_voice_mt_22336524.mp3	6360
common_voice_mt_27739576.mp3	4356
common_voice_mt_21344343.mp3	6984
common_voice_mt_21516431.mp3	4104
common_voice_mt_21381106.mp3	6216
common_voice_mt_21172538.mp3	4464
common_voice_mt_40330147.mp3	7020
common_voice_mt_21459077.mp3	4344
common_voice_mt_40682619.mp3	6552
common_voice_mt_21330298.mp3	3936
common_voice_mt_21176428.mp3	4584
common_voice_mt_21504375.mp3	5016
common_voice_mt_21790942.mp3	4176
common_voice_mt_22708663.mp3	6096
common_voice_mt_23833724.mp3	5256
common_voice_mt_21370267.mp3	5136
common_voice_mt_22204837.mp3	3936
common_voice_mt_21379387.mp3	3264
common_voice_mt_21213503.mp3	4464
common_voice_mt_21172498.mp3	3936
common_voice_mt_21809117.mp3	5376
common_voice_mt_21175853.mp3	6336
common_voice_mt_21377525.mp3	6504
common_voice_mt_27740699.mp3	4896
common_voice_mt_21229130.mp3	4176
common_voice_mt_22257141.mp3	4944
common_voice_mt_21516410.mp3	4104
common_voice_mt_40330122.mp3	4428
common_voice_mt_20987406.mp3	5304
common_voice_mt_22653479.mp3	4584
common_voice_mt_21716537.mp3	3744
common_voice_mt_21534632.mp3	2544
common_voice_mt_22187207.mp3	3696
common_voice_mt_21842577.mp3	3144
common_voice_mt_21267242.mp3	3504
common_voice_mt_22167263.mp3	4464
common_voice_mt_27735819.mp3	4896
common_voice_mt_21369582.mp3	5304
common_voice_mt_25075724.mp3	4500
common_voice_mt_21172709.mp3	3624
common_voice_mt_24863531.mp3	7920
common_voice_mt_21370199.mp3	5376
common_voice_mt_22329110.mp3	4824
common_voice_mt_21439392.mp3	3384
common_voice_mt_21267201.mp3	3504
common_voice_mt_21325980.mp3	4896
common_voice_mt_21209030.mp3	2568
common_voice_mt_27740701.mp3	4860
common_voice_mt_22354991.mp3	7176
common_voice_mt_21378385.mp3	4776
common_voice_mt_21173887.mp3	4704
common_voice_mt_21194602.mp3	4224
common_voice_mt_21367830.mp3	5904
common_voice_mt_21338871.mp3	3696
common_voice_mt_22186717.mp3	5184
common_voice_mt_21624605.mp3	6024
common_voice_mt_21503386.mp3	3624
common_voice_mt_22275502.mp3	3888
common_voice_mt_21413369.mp3	5928
common_voice_mt_21370509.mp3	4536
common_voice_mt_24859540.mp3	4176
common_voice_mt_22168467.mp3	7584
common_voice_mt_21431078.mp3	3744
common_voice_mt_21624621.mp3	5256
common_voice_mt_21341834.mp3	4176
common_voice_mt_22201978.mp3	4560
common_voice_mt_21180407.mp3	5184
common_voice_mt_21239980.mp3	5616
common_voice_mt_21482786.mp3	4224
common_voice_mt_21401169.mp3	3456
common_voice_mt_21990783.mp3	6384
common_voice_mt_21320545.mp3	3144
common_voice_mt_21502917.mp3	3144
common_voice_mt_24872358.mp3	5580
common_voice_mt_24733873.mp3	2988
common_voice_mt_22764265.mp3	5928
common_voice_mt_22256143.mp3	2856
common_voice_mt_21678265.mp3	5616
common_voice_mt_22255816.mp3	4104
common_voice_mt_21346368.mp3	7056
common_voice_mt_21896012.mp3	2904
common_voice_mt_21239807.mp3	4344
common_voice_mt_21496813.mp3	5424
common_voice_mt_21448927.mp3	4056
common_voice_mt_21250946.mp3	5184
common_voice_mt_21338855.mp3	4704
common_voice_mt_21790923.mp3	3000
common_voice_mt_21239667.mp3	3984
common_voice_mt_21367603.mp3	4824
common_voice_mt_21575251.mp3	4824
common_voice_mt_21188743.mp3	4296
common_voice_mt_22764303.mp3	4032
common_voice_mt_21661961.mp3	3096
common_voice_mt_21809077.mp3	7104
common_voice_mt_21439329.mp3	5064
common_voice_mt_21353191.mp3	3696
common_voice_mt_22272857.mp3	4896
common_voice_mt_21402722.mp3	3216
common_voice_mt_21376687.mp3	6096
common_voice_mt_21241346.mp3	4896
common_voice_mt_21764903.mp3	4224
common_voice_mt_21401413.mp3	6024
common_voice_mt_27740548.mp3	4680
common_voice_mt_21287873.mp3	3024
common_voice_mt_21241406.mp3	5904
common_voice_mt_21592794.mp3	4104
common_voice_mt_21765370.mp3	4344
common_voice_mt_21209019.mp3	5304
common_voice_mt_22930541.mp3	6072
common_voice_mt_22316380.mp3	6384
common_voice_mt_21431234.mp3	5736
common_voice_mt_21235395.mp3	3576
common_voice_mt_22255394.mp3	4704
common_voice_mt_21430369.mp3	4896
common_voice_mt_21643629.mp3	5376
common_voice_mt_22367696.mp3	5736
common_voice_mt_22213091.mp3	4224
common_voice_mt_34236027.mp3	8316
common_voice_mt_22793764.mp3	5832
common_voice_mt_21809088.mp3	5256
common_voice_mt_21171671.mp3	3384
common_voice_mt_21241329.mp3	5016
common_voice_mt_21398099.mp3	3696
common_voice_mt_22336994.mp3	4392
common_voice_mt_21208975.mp3	5616
common_voice_mt_22354963.mp3	3096
common_voice_mt_21170706.mp3	3960
common_voice_mt_21318361.mp3	4824
common_voice_mt_21240831.mp3	2544
common_voice_mt_22329107.mp3	3600
common_voice_mt_22440946.mp3	4872
common_voice_mt_22329086.mp3	3960
common_voice_mt_21446369.mp3	5136
common_voice_mt_21426802.mp3	4056
common_voice_mt_21303344.mp3	4272
common_voice_mt_21826294.mp3	7224
common_voice_mt_21448875.mp3	2256
common_voice_mt_22283295.mp3	5880
common_voice_mt_22256245.mp3	4704
common_voice_mt_21320513.mp3	4344
common_voice_mt_21704675.mp3	2736
common_voice_mt_21330323.mp3	6816
common_voice_mt_22708661.mp3	5760
common_voice_mt_22254247.mp3	5784
common_voice_mt_24872364.mp3	5652
common_voice_mt_21374905.mp3	3984
common_voice_mt_25096363.mp3	6192
common_voice_mt_21368877.mp3	4344
common_voice_mt_40330120.mp3	3420
common_voice_mt_21326062.mp3	3096
common_voice_mt_21170223.mp3	3216
common_voice_mt_21172506.mp3	5184
common_voice_mt_21819543.mp3	2544
common_voice_mt_21386677.mp3	7416
common_voice_mt_22273133.mp3	5616
common_voice_mt_24733864.mp3	4680
common_voice_mt_21387906.mp3	3072
common_voice_mt_21831146.mp3	3504
common_voice_mt_21482083.mp3	2976
common_voice_mt_21826349.mp3	7104
common_voice_mt_21303402.mp3	2592
common_voice_mt_21503279.mp3	6384
common_voice_mt_21557188.mp3	4344
common_voice_mt_22213043.mp3	5184
common_voice_mt_21178070.mp3	4344
common_voice_mt_21809116.mp3	3984
common_voice_mt_22254918.mp3	3744
common_voice_mt_21173602.mp3	3816
common_voice_mt_21239749.mp3	3984
common_voice_mt_21636220.mp3	3216
common_voice_mt_21344828.mp3	4824
common_voice_mt_21344291.mp3	3096
common_voice_mt_21369968.mp3	6576
common_voice_mt_21185291.mp3	7416
common_voice_mt_22329283.mp3	3792
common_voice_mt_22316254.mp3	3168
common_voice_mt_25886312.mp3	4284
common_voice_mt_21171686.mp3	3336
common_voice_mt_21379359.mp3	3984
common_voice_mt_21381105.mp3	7104
common_voice_mt_21108326.mp3	3912
common_voice_mt_21172279.mp3	4296
common_voice_mt_22793775.mp3	7440
common_voice_mt_21809034.mp3	3864
common_voice_mt_21575335.mp3	3264
common_voice_mt_22212640.mp3	4224
common_voice_mt_21728808.mp3	3024
common_voice_mt_22728235.mp3	3720
common_voice_mt_21426919.mp3	7536
common_voice_mt_21990905.mp3	2424
common_voice_mt_22337015.mp3	5616
common_voice_mt_21375803.mp3	4584
common_voice_mt_23714600.mp3	4176
common_voice_mt_21405288.mp3	5424
common_voice_mt_21384959.mp3	6000
common_voice_mt_24872417.mp3	5292
common_voice_mt_22272792.mp3	7224
common_voice_mt_21172739.mp3	3216
common_voice_mt_21604349.mp3	5184
common_voice_mt_22168708.mp3	4584
common_voice_mt_21197890.mp3	3216
common_voice_mt_22240500.mp3	5256
common_voice_mt_21257328.mp3	3864
common_voice_mt_21534869.mp3	4296
common_voice_mt_22255233.mp3	4464
common_voice_mt_21344863.mp3	4296
common_voice_mt_22310076.mp3	6432
common_voice_mt_21624613.mp3	8136
common_voice_mt_21446036.mp3	5304
common_voice_mt_21170831.mp3	2304
common_voice_mt_27735783.mp3	3636
common_voice_mt_21398072.mp3	4584
common_voice_mt_22256493.mp3	4656
common_voice_mt_22256445.mp3	5016
common_voice_mt_21394298.mp3	4056
common_voice_mt_21315065.mp3	5664
common_voice_mt_21374879.mp3	3504
common_voice_mt_21172981.mp3	5016
common_voice_mt_21503597.mp3	3024
common_voice_mt_21239495.mp3	4824
common_voice_mt_21232366.mp3	3816
common_voice_mt_22168048.mp3	4776
common_voice_mt_22204939.mp3	5496
common_voice_mt_21624624.mp3	3264
common_voice_mt_21261935.mp3	5136
common_voice_mt_21241221.mp3	4296
common_voice_mt_21624626.mp3	6984
common_voice_mt_21178820.mp3	4584
common_voice_mt_22256955.mp3	5496
common_voice_mt_38792196.mp3	2700
common_voice_mt_22367674.mp3	4560
common_voice_mt_21704700.mp3	4296
common_voice_mt_25502417.mp3	4176
common_voice_mt_27740678.mp3	4968
common_voice_mt_21439343.mp3	5496
common_voice_mt_22336756.mp3	6504
common_voice_mt_21397674.mp3	5064
common_voice_mt_40347707.mp3	7128
common_voice_mt_21318340.mp3	6504
common_voice_mt_40682716.mp3	6588
common_voice_mt_21335968.mp3	5304
common_voice_mt_21716748.mp3	4536
common_voice_mt_21102906.mp3	2736
common_voice_mt_21398101.mp3	5424
common_voice_mt_23742158.mp3	4584
common_voice_mt_21397707.mp3	5184
common_voice_mt_22316329.mp3	3552
common_voice_mt_21180129.mp3	5016
common_voice_mt_21232386.mp3	3600
common_voice_mt_27754821.mp3	5616
common_voice_mt_21239778.mp3	3096
common_voice_mt_21503674.mp3	6144
common_voice_mt_21572107.mp3	4104
common_voice_mt_21819866.mp3	3024
common_voice_mt_25113966.mp3	3168
common_voice_mt_21241304.mp3	4896
common_voice_mt_21430115.mp3	4776
common_voice_mt_21197892.mp3	3456
common_voice_mt_22213060.mp3	5304
common_voice_mt_21678390.mp3	5376
common_voice_mt_21176322.mp3	3384
common_voice_mt_27754871.mp3	3780
common_voice_mt_22256180.mp3	7056
common_voice_mt_25502281.mp3	6660
common_voice_mt_23817490.mp3	5376
common_voice_mt_21765366.mp3	4656
common_voice_mt_21397685.mp3	5784
common_voice_mt_22708716.mp3	4632
common_voice_mt_21194392.mp3	5544
common_voice_mt_27740451.mp3	5148
common_voice_mt_21171557.mp3	4176
common_voice_mt_21458560.mp3	4992
common_voice_mt_21375856.mp3	3624
common_voice_mt_21661868.mp3	4704
common_voice_mt_21209053.mp3	7392
common_voice_mt_21819670.mp3	3456
common_voice_mt_24872421.mp3	7164
common_voice_mt_21102865.mp3	4248
common_voice_mt_21178729.mp3	3144
common_voice_mt_21172527.mp3	4824
common_voice_mt_21189609.mp3	4344
common_voice_mt_21232379.mp3	4896
common_voice_mt_25117869.mp3	7200
common_voice_mt_22239937.mp3	4176
common_voice_mt_21809011.mp3	5136
common_voice_mt_21431477.mp3	4464
common_voice_mt_21481718.mp3	5064
common_voice_mt_21399120.mp3	8424
common_voice_mt_22257039.mp3	5184
common_voice_mt_21367589.mp3	5856
common_voice_mt_21177321.mp3	4464
common_voice_mt_21487098.mp3	3984
common_voice_mt_22528988.mp3	3480
common_voice_mt_21446366.mp3	7296
common_voice_mt_21239797.mp3	6576
common_voice_mt_21426960.mp3	3744
common_voice_mt_21534951.mp3	6936
common_voice_mt_21401239.mp3	3264
common_voice_mt_22240491.mp3	5016
common_voice_mt_21353193.mp3	3384
common_voice_mt_21267229.mp3	4416
common_voice_mt_21516426.mp3	4584
common_voice_mt_22273094.mp3	3696
common_voice_mt_21209353.mp3	4536
common_voice_mt_21355248.mp3	3336
common_voice_mt_22167133.mp3	4944
common_voice_mt_21174730.mp3	8016
common_voice_mt_21261993.mp3	3744
common_voice_mt_22356832.mp3	5328
common_voice_mt_21592803.mp3	5616
common_voice_mt_21725423.mp3	3264
common_voice_mt_24859560.mp3	3240
common_voice_mt_22167537.mp3	2784
common_voice_mt_21345116.mp3	2784
common_voice_mt_21380349.mp3	6984
common_voice_mt_21280101.mp3	5424
common_voice_mt_21458602.mp3	2808
common_voice_mt_21430055.mp3	3216
common_voice_mt_32248032.mp3	4428
common_voice_mt_21704691.mp3	5304
common_voice_mt_21716272.mp3	7656
common_voice_mt_23742148.mp3	4656
common_voice_mt_21380786.mp3	5784
common_voice_mt_32248057.mp3	3600
common_voice_mt_21171710.mp3	4344
common_voice_mt_21170070.mp3	5232
common_voice_mt_21301706.mp3	3936
common_voice_mt_21504098.mp3	4944
common_voice_mt_21534821.mp3	4704
common_voice_mt_21173888.mp3	3624
common_voice_mt_21496814.mp3	5976
common_voice_mt_21318630.mp3	2784
common_voice_mt_21394364.mp3	3384
common_voice_mt_21301693.mp3	3216
common_voice_mt_21442385.mp3	5928
common_voice_mt_22529453.mp3	5400
common_voice_mt_21842535.mp3	3336
common_voice_mt_22168702.mp3	3456
common_voice_mt_21194604.mp3	5136
common_voice_mt_21345127.mp3	4224
common_voice_mt_21704694.mp3	7464
common_voice_mt_21172490.mp3	5256
common_voice_mt_21335895.mp3	5136
common_voice_mt_22728123.mp3	4512
common_voice_mt_22255104.mp3	2616
common_voice_mt_21346270.mp3	2064
common_voice_mt_21317226.mp3	5136
common_voice_mt_22167557.mp3	3744
common_voice_mt_21170829.mp3	4032
common_voice_mt_21209446.mp3	3744
common_voice_mt_21150331.mp3	5160
common_voice_mt_20987403.mp3	3624
common_voice_mt_21388155.mp3	4152
common_voice_mt_21232585.mp3	2424
common_voice_mt_22273001.mp3	4536
common_voice_mt_21374901.mp3	4896
common_voice_mt_21572333.mp3	4344
common_voice_mt_21516475.mp3	4296
common_voice_mt_21188572.mp3	5376
common_voice_mt_21182086.mp3	4464
common_voice_mt_25174891.mp3	5580
common_voice_mt_21808939.mp3	8016
common_voice_mt_22239689.mp3	5136
common_voice_mt_21178846.mp3	3384
common_voice_mt_21232537.mp3	4656
common_voice_mt_21665429.mp3	5304
common_voice_mt_22979115.mp3	4632
common_voice_mt_21842462.mp3	4656
common_voice_mt_21373249.mp3	5496
common_voice_mt_32248047.mp3	4752
common_voice_mt_25175111.mp3	2916
common_voice_mt_21388865.mp3	4464
common_voice_mt_21335919.mp3	3336
common_voice_mt_21468762.mp3	3936
common_voice_mt_21401148.mp3	5184
common_voice_mt_21348691.mp3	4824
common_voice_mt_21439404.mp3	4584
common_voice_mt_21368838.mp3	5304
common_voice_mt_21830435.mp3	4536
common_voice_mt_22168678.mp3	4296
common_voice_mt_22528989.mp3	2904
common_voice_mt_21150281.mp3	4608
common_voice_mt_21333101.mp3	7344
common_voice_mt_21287849.mp3	4584
common_voice_mt_21172601.mp3	3816
common_voice_mt_21240006.mp3	3456
common_voice_mt_21181102.mp3	5064
common_voice_mt_25113964.mp3	4608
common_voice_mt_21643648.mp3	3504
common_voice_mt_23833808.mp3	2904
common_voice_mt_21287850.mp3	4824
common_voice_mt_22256212.mp3	4176
common_voice_mt_21375859.mp3	8304
common_voice_mt_21496841.mp3	3696
common_voice_mt_21345064.mp3	3624
common_voice_mt_22273063.mp3	5904
common_voice_mt_21604361.mp3	2664
common_voice_mt_21716337.mp3	4344
common_voice_mt_22528824.mp3	6960
common_voice_mt_25096359.mp3	4428
common_voice_mt_27740550.mp3	5148
common_voice_mt_22255103.mp3	5376
common_voice_mt_21344356.mp3	4056
common_voice_mt_21209445.mp3	6360
common_voice_mt_24863640.mp3	4356
common_voice_mt_21534989.mp3	4224
common_voice_mt_21372564.mp3	6264
common_voice_mt_21172815.mp3	5616
common_voice_mt_22336663.mp3	6672
common_voice_mt_21239857.mp3	2976
common_voice_mt_38792169.mp3	4176
common_voice_mt_21228872.mp3	2736
common_voice_mt_21764767.mp3	2304
common_voice_mt_21274910.mp3	3864
common_voice_mt_21330270.mp3	2904
common_voice_mt_26897643.mp3	3816
common_voice_mt_21374887.mp3	6216
common_voice_mt_21353178.mp3	4104
common_voice_mt_21229028.mp3	5592
common_voice_mt_21370462.mp3	3624
common_voice_mt_21624618.mp3	3696
common_voice_mt_21343980.mp3	7104
common_voice_mt_21370463.mp3	5544
common_voice_mt_22423638.mp3	4752
common_voice_mt_21182163.mp3	4464
common_voice_mt_27740453.mp3	2988
common_voice_mt_21330431.mp3	5424
common_voice_mt_21661867.mp3	2976
common_voice_mt_22176933.mp3	3696
common_voice_mt_22196729.mp3	4416
common_voice_mt_21240009.mp3	2664
common_voice_mt_21210949.mp3	2736
common_voice_mt_21665460.mp3	4104
common_voice_mt_22256871.mp3	3936
common_voice_mt_20987418.mp3	5112
common_voice_mt_22167839.mp3	6384
common_voice_mt_21209494.mp3	6312
common_voice_mt_21430347.mp3	5256
common_voice_mt_22257000.mp3	4464
common_voice_mt_21819813.mp3	5496
common_voice_mt_22266959.mp3	3336
common_voice_mt_21842565.mp3	4584
common_voice_mt_21170676.mp3	5544
common_voice_mt_21442363.mp3	3696
common_voice_mt_36489687.mp3	5256
common_voice_mt_22196778.mp3	3312
common_voice_mt_25174963.mp3	6876
common_voice_mt_22329108.mp3	5976
common_voice_mt_21172840.mp3	5664
common_voice_mt_21534974.mp3	5184
common_voice_mt_21388839.mp3	6384
common_voice_mt_21170748.mp3	3120
common_voice_mt_21808990.mp3	5616
common_voice_mt_22336560.mp3	3840
common_voice_mt_21178942.mp3	4176
common_voice_mt_22944339.mp3	6792
common_voice_mt_21643643.mp3	3744
common_voice_mt_22196691.mp3	3240
common_voice_mt_21257321.mp3	5136
common_voice_mt_22255316.mp3	6504
common_voice_mt_21459086.mp3	5376
common_voice_mt_21624451.mp3	3696
common_voice_mt_21446035.mp3	5496
common_voice_mt_21367636.mp3	4944
common_voice_mt_21446192.mp3	4896
common_voice_mt_21315313.mp3	3024
common_voice_mt_21224511.mp3	4224
common_voice_mt_21678224.mp3	4944
common_voice_mt_21373402.mp3	5832
common_voice_mt_21405275.mp3	6144
common_voice_mt_21430306.mp3	5496
common_voice_mt_21257320.mp3	3000
common_voice_mt_21439227.mp3	4896
common_voice_mt_22310079.mp3	4872
common_voice_mt_21102841.mp3	3000
common_voice_mt_21386617.mp3	4584
common_voice_mt_21716743.mp3	5376
common_voice_mt_21819768.mp3	3816
common_voice_mt_21335967.mp3	6384
common_voice_mt_21240040.mp3	5016
common_voice_mt_22367757.mp3	5064
common_voice_mt_22167759.mp3	2904
common_voice_mt_23805596.mp3	4656
common_voice_mt_21330269.mp3	7656
common_voice_mt_21335915.mp3	4944
common_voice_mt_25113974.mp3	3348
common_voice_mt_21289958.mp3	4104
common_voice_mt_21394048.mp3	4296
common_voice_mt_27122308.mp3	6156
common_voice_mt_21228974.mp3	6216
common_voice_mt_21604403.mp3	2664
common_voice_mt_21624488.mp3	5616
common_voice_mt_22256832.mp3	4464
common_voice_mt_21193638.mp3	4704
common_voice_mt_21274844.mp3	2976
common_voice_mt_27740663.mp3	4788
common_voice_mt_22256836.mp3	2904
common_voice_mt_21842526.mp3	7416
common_voice_mt_21250938.mp3	3744
common_voice_mt_40682679.mp3	3420
common_voice_mt_21418992.mp3	3864
common_voice_mt_24872381.mp3	5760
common_voice_mt_21197752.mp3	6504
common_voice_mt_21195879.mp3	4104
common_voice_mt_21547353.mp3	6936
common_voice_mt_21330260.mp3	5304
common_voice_mt_25502482.mp3	5796
common_voice_mt_27737080.mp3	5328
common_voice_mt_21704645.mp3	2856
common_voice_mt_21503716.mp3	2904
common_voice_mt_24859690.mp3	3240
common_voice_mt_21665404.mp3	5184
common_voice_mt_21344554.mp3	3576
common_voice_mt_21402687.mp3	3336
common_voice_mt_21439276.mp3	3864
common_voice_mt_25117943.mp3	5076
common_voice_mt_21196214.mp3	4224
common_voice_mt_21280060.mp3	5016
common_voice_mt_25075127.mp3	5868
common_voice_mt_25866207.mp3	3060
common_voice_mt_21170204.mp3	4104
common_voice_mt_21387875.mp3	4272
common_voice_mt_21318639.mp3	2496
common_voice_mt_21197465.mp3	2376
common_voice_mt_21324801.mp3	6552
common_voice_mt_21497935.mp3	5016
common_voice_mt_21553991.mp3	3816
common_voice_mt_21458544.mp3	5328
common_voice_mt_21239862.mp3	2784
common_voice_mt_21188597.mp3	3264
common_voice_mt_21430080.mp3	5976
common_voice_mt_21504116.mp3	5184
common_voice_mt_21496815.mp3	4536
common_voice_mt_27739705.mp3	3060
common_voice_mt_21990903.mp3	4464
common_voice_mt_25863941.mp3	3960
common_voice_mt_21517046.mp3	3456
common_voice_mt_22528934.mp3	7008
common_voice_mt_22529456.mp3	4224
common_voice_mt_24859837.mp3	5328
common_voice_mt_27322140.mp3	4896
common_voice_mt_21575342.mp3	2856
common_voice_mt_21449032.mp3	5616
common_voice_mt_21108350.mp3	5640
common_voice_mt_27739643.mp3	4680
common_voice_mt_21503643.mp3	5016
common_voice_mt_21318648.mp3	2376
common_voice_mt_21333417.mp3	5424
common_voice_mt_22388643.mp3	5568
common_voice_mt_22528990.mp3	6216
common_voice_mt_21318357.mp3	3024
common_voice_mt_21503277.mp3	3504
common_voice_mt_21397705.mp3	4344
common_voice_mt_21819627.mp3	4224
common_voice_mt_21446585.mp3	3936
common_voice_mt_21728857.mp3	2976
common_voice_mt_25866578.mp3	3456
common_voice_mt_21399533.mp3	4104
common_voice_mt_21313646.mp3	5976
common_voice_mt_21179245.mp3	4944
common_voice_mt_21426798.mp3	5496
common_voice_mt_21197767.mp3	6576
common_voice_mt_21376270.mp3	7824
common_voice_mt_21241186.mp3	3096
common_voice_mt_21232423.mp3	3648
common_voice_mt_22176695.mp3	5496
common_voice_mt_21374886.mp3	5544
common_voice_mt_22213123.mp3	6504
common_voice_mt_21344370.mp3	7296
common_voice_mt_22239861.mp3	6864
common_voice_mt_21209111.mp3	5712
common_voice_mt_21604608.mp3	4416
common_voice_mt_22167130.mp3	4944
common_voice_mt_21240005.mp3	4056
common_voice_mt_21516423.mp3	4896
common_voice_mt_21178803.mp3	5496
common_voice_mt_21194605.mp3	6624
common_voice_mt_21376294.mp3	2664
common_voice_mt_21280093.mp3	6024
common_voice_mt_26441235.mp3	5148
common_voice_mt_23742174.mp3	5136
common_voice_mt_22168778.mp3	6264
common_voice_mt_21372551.mp3	4584
common_voice_mt_21374949.mp3	5904
common_voice_mt_21172138.mp3	3744
common_voice_mt_21368881.mp3	3456
common_voice_mt_21330394.mp3	3024
common_voice_mt_21842481.mp3	3336
common_voice_mt_22213046.mp3	2664
common_voice_mt_22240220.mp3	3024
common_voice_mt_32248054.mp3	2808
common_voice_mt_21172494.mp3	4704
common_voice_mt_21535056.mp3	3336
common_voice_mt_21430457.mp3	4896
common_voice_mt_24733862.mp3	5040
common_voice_mt_23714584.mp3	7344
common_voice_mt_21439363.mp3	7656
common_voice_mt_21402703.mp3	2904
common_voice_mt_21257317.mp3	3744
common_voice_mt_22255053.mp3	4896
common_voice_mt_21178899.mp3	5016
common_voice_mt_22728124.mp3	3288
common_voice_mt_21171689.mp3	3264
common_voice_mt_21413166.mp3	6024
common_voice_mt_21193094.mp3	2856
common_voice_mt_21398087.mp3	2784
common_voice_mt_21391974.mp3	5760
common_voice_mt_21313683.mp3	4704
common_voice_mt_40325774.mp3	7056
common_voice_mt_27735821.mp3	5796
common_voice_mt_21241516.mp3	5016
common_voice_mt_40682681.mp3	4572
common_voice_mt_22272798.mp3	4536
common_voice_mt_22356932.mp3	5472
common_voice_mt_21180128.mp3	4056
common_voice_mt_21287842.mp3	4224
common_voice_mt_21604372.mp3	3336
common_voice_mt_25435476.mp3	3816
common_voice_mt_22167855.mp3	5304
common_voice_mt_21194721.mp3	5184
common_voice_mt_21196036.mp3	4944
common_voice_mt_21188770.mp3	3624
common_voice_mt_25175018.mp3	4860
common_voice_mt_22388627.mp3	5544
common_voice_mt_21704620.mp3	3504
common_voice_mt_21278063.mp3	3528
common_voice_mt_21525513.mp3	4896
common_voice_mt_22764358.mp3	3000
common_voice_mt_22256718.mp3	4536
